target,feature,n,pearson_r,pearson_p,spearman_r,spearman_p,abs_pearson_r,abs_spearman_r
FHB_num,rel_r0p172_B5_p75,63,0.1760412905193871,0.1675530934603566,0.4143898295543377,0.0007343492391058237,0.1760412905193871,0.4143898295543377
FHB_num,ratio_r0p172_B5_p75,63,0.17604129051938702,0.1675530934603566,0.4143898295543377,0.0007343492391058237,0.17604129051938702,0.4143898295543377
FHB_num,diff_r0p172_B5_p75,63,0.18381879161515527,0.1492684275702268,0.41428838152702774,0.0007367812320087929,0.18381879161515527,0.41428838152702774
FHB_num,0418_r0p172_ND_B1_B4_mean,63,0.3046377610321437,0.015200224083960557,0.40614717733540395,0.0009574577845137211,0.3046377610321437,0.40614717733540395
FHB_num,ratio_r0p172_B2_median,63,0.3781569438231758,0.0022448713177350755,0.4055638511783717,0.0009753559068767123,0.3781569438231758,0.4055638511783717
FHB_num,rel_r0p172_B2_median,63,0.3781569438231758,0.0022448713177350755,0.4055638511783717,0.0009753559068767123,0.3781569438231758,0.4055638511783717
FHB_num,0418_r0p172_ND_B1_B2_median,63,0.3585093206455084,0.0039120027213360746,0.40006029569680657,0.0011596944310964838,0.3585093206455084,0.40006029569680657
FHB_num,diff_r0p172_CI_RE2_median,63,-0.3142915349511015,0.01212180881455369,-0.39770162906185014,0.001247886084568919,0.3142915349511015,0.39770162906185014
FHB_num,diff_r0p172_B2_mean,63,0.40180416630700655,0.0010981450498177042,0.3967125107955781,0.0012866331361562882,0.40180416630700655,0.3967125107955781
FHB_num,0510_r0p172_B1_mean,63,0.36594562432266386,0.003183041183213655,0.38811479048105946,0.0016718299141242935,0.36594562432266386,0.38811479048105946
FHB_num,diff_r0p172_B1_median,63,0.36819778259341385,0.002987483605118002,0.38621263996899774,0.0017699009605709624,0.36819778259341385,0.38621263996899774
FHB_num,0510_r0p172_B1_median,63,0.38357464527061613,0.0019144424784216245,0.3859590199007229,0.0017833593798622963,0.38357464527061613,0.3859590199007229
FHB_num,diff_r0p172_B1_mean,63,0.3481671058952451,0.005170444067269164,0.38332137119066406,0.0019288612004686114,0.3481671058952451,0.38332137119066406
FHB_num,ratio_r0p172_B4_mean,63,0.3654672254624559,0.0032260169479925546,0.37852795190026867,0.002220716366356529,0.3654672254624559,0.37852795190026867
FHB_num,rel_r0p172_B4_mean,63,0.3654672254624559,0.0032260169479925546,0.37852795190026867,0.002220716366356529,0.3654672254624559,0.37852795190026867
FHB_num,diff_r0p172_ND_B5_B6_median,63,0.31746920862116623,0.011234085337402088,0.37794462574323645,0.002258799901261737,0.31746920862116623,0.37794462574323645
FHB_rate,rel_r0p172_B2_p75,62,0.44796280934761995,0.0002612627334786857,0.501311273600421,3.319623341127036e-05,0.44796280934761995,0.501311273600421
FHB_rate,ratio_r0p172_B2_p75,62,0.4479628093476199,0.0002612627334786857,0.501311273600421,3.319623341127036e-05,0.4479628093476199,0.501311273600421
FHB_rate,ratio_r0p172_B2_mean,62,0.42884037380194345,0.0005058605314990099,0.47905778918606234,8.182387764234482e-05,0.42884037380194345,0.47905778918606234
FHB_rate,rel_r0p172_B2_mean,62,0.42884037380194345,0.0005058605314990099,0.47905778918606234,8.182387764234482e-05,0.42884037380194345,0.47905778918606234
FHB_rate,diff_r0p172_B2_p75,62,0.4581333370621199,0.00018090434613394157,0.45875097355557065,0.00017684520693475226,0.4581333370621199,0.45875097355557065
FHB_rate,rel_r0p172_B4_p75,62,0.4436374180351893,0.0003044159663277238,0.455324263052934,0.0002004648332517885,0.4436374180351893,0.455324263052934
FHB_rate,ratio_r0p172_B4_p75,62,0.44363741803518925,0.00030441596632772616,0.455324263052934,0.0002004648332517885,0.44363741803518925,0.455324263052934
FHB_rate,ratio_r0p172_B2_median,62,0.4169765823873707,0.0007477789795303816,0.436215867290961,0.00039386281501381753,0.4169765823873707,0.436215867290961
FHB_rate,rel_r0p172_B2_median,62,0.4169765823873706,0.0007477789795303869,0.436215867290961,0.00039386281501381753,0.4169765823873706,0.436215867290961
FHB_rate,diff_r0p172_B2_mean,62,0.4530394901166506,0.00021778198726355073,0.4297671140877502,0.0004903533018808057,0.4530394901166506,0.4297671140877502
FHB_rate,0510_r0p172_B1_mean,62,0.43554872649150744,0.00040297451140521777,0.4281813551033541,0.0005171575719371888,0.43554872649150744,0.4281813551033541
FHB_rate,diff_r0p172_B1_median,62,0.4355178887681721,0.00040340029091782335,0.4240319524275176,0.0005937095894294992,0.4355178887681721,0.4240319524275176
FHB_rate,0510_r0p172_B1_median,62,0.45455245479240336,0.00020616834785587438,0.4233976488337592,0.0006062774883663995,0.45455245479240336,0.4233976488337592
FHB_rate,diff_r0p172_B1_mean,62,0.4129572634572544,0.000850924724053032,0.4219968950642093,0.0006348904751162594,0.4129572634572544,0.4219968950642093
FHB_rate,ratio_r0p172_B4_mean,62,0.4098060445801316,0.0009406025206912796,0.41168946166563464,0.0008860308868720128,0.4098060445801316,0.41168946166563464
FHB_rate,rel_r0p172_B4_mean,62,0.40980604458013153,0.0009406025206912862,0.41168946166563464,0.0008860308868720128,0.40980604458013153,0.41168946166563464
FHB_rate,rel_r0p172_B1_p75,62,0.35177464564037975,0.005051606510128602,0.41163660303282146,0.0008875225830673326,0.35177464564037975,0.41163660303282146
FHB_rate,ratio_r0p172_B1_p75,62,0.3517746456403797,0.005051606510128602,0.41163660303282146,0.0008875225830673326,0.3517746456403797,0.41163660303282146
FHB_rate,diff_r0p172_B1_p75,62,0.384849272843816,0.0020114500303990385,0.4115808942774905,0.0008890971662103748,0.384849272843816,0.4115808942774905
FHB_rate,diff_r0p172_ND_B5_B6_mean,62,0.40571217992354797,0.0010698224427402982,0.40883509549372166,0.0009699048654871528,0.40571217992354797,0.40883509549372166
FHB_rate,diff_r0p172_NDRE2_mean,62,-0.40571217992354797,0.0010698224427402982,-0.40883509549372166,0.0009699048654871528,0.40571217992354797,0.40883509549372166
FHB_rate,ratio_r0p172_B5_p75,62,0.19513512310650866,0.12854152071342245,0.40754005898979817,0.0010102696601758296,0.19513512310650866,0.40754005898979817
FHB_rate,rel_r0p172_B5_p75,62,0.19513512310650866,0.12854152071342245,0.40754005898979817,0.0010102696601758296,0.19513512310650866,0.40754005898979817
FHB_rate,diff_r0p172_B5_p75,62,0.20367450175446544,0.11233381024969591,0.4067471794976001,0.0010357245489886126,0.20367450175446544,0.4067471794976001
FHB_rate,0510_r0p172_B2_p75,62,0.4475301623000776,0.0002653126155551307,0.40619216385306145,0.0010538855871155147,0.4475301623000776,0.40619216385306145
FHB_rate,rel_r0p172_B1_mean,62,0.35595393665339603,0.004520082047482649,0.40444782897022574,0.0011128476400824793,0.35595393665339603,0.40444782897022574
FHB_rate,ratio_r0p172_B1_mean,62,0.355953936653396,0.004520082047482676,0.40444782897022574,0.0011128476400824793,0.355953936653396,0.40444782897022574
FHB_rate,diff_r0p172_CI_RE2_mean,62,-0.40487603285026896,0.001098104579790629,-0.40413067717334655,0.0011238818909270125,0.40487603285026896,0.40413067717334655
FHB_rate,0510_r0p172_B2_mean,62,0.4488111916159289,0.0002534847971991191,0.39947911748578463,0.0012974428362837816,0.4488111916159289,0.39947911748578463
FHB_rate,diff_r0p172_B2_median,62,0.4356914260450129,0.0004010095661669196,0.39810479303264135,0.0013531456913144315,0.4356914260450129,0.39810479303264135
Flower_num,0510_r0p172_ND_B2_B3_median,33,-0.5264520911132502,0.0016485997005242267,-0.6586708111663896,3.081388048805021e-05,0.5264520911132502,0.6586708111663896
Flower_num,diff_r0p172_DVI_mean,33,-0.5470681876195369,0.0009857711325117603,-0.595876295903522,0.0002533158937497983,0.5470681876195369,0.595876295903522
Flower_num,rel_r0p172_DVI_median,33,-0.5258315811302662,0.0016734824212670779,-0.59318989952864,0.0002745439179747814,0.5258315811302662,0.59318989952864
Flower_num,ratio_r0p172_DVI_median,33,-0.525831581130266,0.0016734824212670959,-0.59318989952864,0.0002745439179747814,0.525831581130266,0.59318989952864
Flower_num,0510_r0p172_ND_B1_B3_median,33,-0.5570094179830202,0.0007601187087778833,-0.5837875122165529,0.00036186239997069346,0.5570094179830202,0.5837875122165529
Flower_num,0510_r0p172_ND_B2_B3_mean,33,-0.515144057562583,0.002156636697420695,-0.5740493253576054,0.00047749132026709466,0.515144057562583,0.5740493253576054
Flower_num,0510_r0p172_EVI_median,33,-0.5296048226547309,0.0015271043631374648,-0.5713629289827235,0.0005146691811993004,0.5296048226547309,0.5713629289827235
Flower_num,rel_r0p172_RENDVI1_median,33,-0.46712638971143605,0.006130380937293718,-0.5639753389517979,0.000630452600338176,0.46712638971143605,0.5639753389517979
Flower_num,ratio_r0p172_RENDVI1_median,33,-0.467126389711436,0.006130380937293718,-0.5639753389517979,0.000630452600338176,0.467126389711436,0.5639753389517979
Flower_num,ratio_r0p172_DVI_mean,33,-0.5393357495944573,0.0012000726809975383,-0.5609531430300555,0.0006840896791508067,0.5393357495944573,0.5609531430300555
Flower_num,rel_r0p172_DVI_mean,33,-0.5393357495944573,0.0012000726809975383,-0.5609531430300555,0.0006840896791508067,0.5393357495944573,0.5609531430300555
Flower_num,diff_r0p172_DVI_median,33,-0.5270781826920863,0.0016238215049610212,-0.5602815439363351,0.0006965420942112946,0.5270781826920863,0.5602815439363351
Flower_num,diff_r0p172_ND_B3_B5_median,33,0.5111885606173963,0.002364028841524556,0.5586025462020338,0.0007285525413189768,0.5111885606173963,0.5586025462020338
