target,scale,feature,feature_type,date_type,statistic,n,pearson_r,pearson_p,spearman_r,spearman_p,fdr_q_within_scale,fdr_q_global,bootstrap_ci_lower,bootstrap_ci_upper,bootstrap_top1_frequency,bootstrap_top5_frequency,bootstrap_top10_frequency,max_stat_permutation_p,stability_status
Flower_rat,r0p3,0510_r0p3_ND_B3_B4_mean,pairwise_nd,0510,mean,33,0.5266667675805938,0.0016400666933387327,0.5569235484677325,0.0007618538626419691,0.008053707241251448,0.008563971733071774,0.22788163996750682,0.7830242686179554,0.003,0.036,0.0945,0.006993006993006993,unstable_or_not_bootstrapped
Flower_rat,r0p3,ratio_r0p3_B6_median,raw_band,ratio,median,33,-0.5006731213249342,0.003001833641893959,-0.5540692523194203,0.000821554468273318,0.008053707241251448,0.008834457357762558,-0.7431080196604444,-0.26846021455630203,0.0055,0.0245,0.075,0.006993006993006993,unstable_or_not_bootstrapped
Flower_rat,r0p3,rel_r0p3_B6_median,raw_band,rel,median,33,-0.5006731213249346,0.0030018336418939444,-0.5540692523194203,0.000821554468273318,0.008053707241251448,0.008834457357762558,-0.7431080196604444,-0.26846021455630203,0.002,0.0245,0.074,0.006993006993006993,unstable_or_not_bootstrapped
Flower_rat,r0p3,0510_r0p3_ND_B1_B3_median,pairwise_nd,0510,median,33,-0.5440648919395453,0.0010646351175623416,-0.5507112568508178,0.0008970372833011921,0.008053707241251448,0.008895844320318614,-0.7951706019486906,-0.21992537191865227,0.0145,0.069,0.123,0.006993006993006993,unstable_or_not_bootstrapped
Flower_rat,r0p3,0510_r0p3_EVI_median,predefined_index,0510,median,33,-0.524258718969217,0.0017380306515555775,-0.5473532613822153,0.00097855942317831,0.008053707241251448,0.00893546976365527,-0.7864482230890826,-0.21825832270027237,0.004,0.03,0.08,0.006993006993006993,unstable_or_not_bootstrapped
Flower_rat,r0p3,0510_r0p3_DVI_mean,predefined_index,0510,mean,33,-0.5056806981735319,0.0026816032877839033,-0.5458421634213441,0.0010173222311739237,0.008053707241251448,0.00893546976365527,-0.7373456761591983,-0.2648814854233253,0.0,0.013,0.0385,0.006993006993006993,unstable_or_not_bootstrapped
Flower_rat,r0p3,rel_r0p3_B6_p75,raw_band,rel,p75,33,-0.49659968517999376,0.0032862690042798274,-0.5451705643276236,0.001034979052427063,0.008053707241251448,0.00893546976365527,-0.7369236929782489,-0.2615550716534503,0.0025,0.0155,0.0485,0.006993006993006993,unstable_or_not_bootstrapped
Flower_rat,r0p3,ratio_r0p3_B6_p75,raw_band,ratio,p75,33,-0.49659968517999376,0.0032862690042798274,-0.5451705643276236,0.001034979052427063,0.008053707241251448,0.00893546976365527,-0.7369236929782489,-0.2615550716534503,0.0015,0.015,0.051,0.006993006993006993,unstable_or_not_bootstrapped
Flower_rat,r0p3,ratio_r0p3_EVI_median,predefined_index,ratio,median,33,-0.5203763644376069,0.001906747917377137,-0.5448347647807633,0.0010439080431280006,0.008053707241251448,0.00893546976365527,-0.780837274335733,-0.20343830047658842,0.0,0.0205,0.0675,0.006993006993006993,unstable_or_not_bootstrapped
Flower_rat,r0p5,rel_r0p5_DVI_mean,predefined_index,rel,mean,33,-0.6297637988891185,8.60440478127617e-05,-0.6630362052755729,2.61374235072207e-05,0.0038479990476939494,0.0028414925332767038,-0.8351850498206036,-0.4020394132281382,0.0785,0.348,0.51,0.006993006993006993,stable_top10
Flower_rat,r0p5,ratio_r0p5_DVI_mean,predefined_index,ratio,mean,33,-0.6297637988891184,8.60440478127617e-05,-0.6630362052755729,2.61374235072207e-05,0.0038479990476939494,0.0028414925332767038,-0.8351850498206036,-0.4020394132281382,0.0735,0.352,0.519,0.006993006993006993,stable_top10
Flower_rat,r0p5,rel_r0p5_B6_p25,raw_band,rel,p25,33,-0.5664860990998212,0.000588754072525811,-0.651115321362034,4.0719566642264016e-05,0.0038479990476939494,0.003039308454178586,-0.8187618934209179,-0.38511191544880136,0.0545,0.295,0.4455,0.006993006993006993,unstable_or_not_bootstrapped
Flower_rat,r0p5,ratio_r0p5_B6_p25,raw_band,ratio,p25,33,-0.5664860990998212,0.000588754072525811,-0.651115321362034,4.0719566642264016e-05,0.0038479990476939494,0.003039308454178586,-0.8187618934209179,-0.38511191544880136,0.04,0.301,0.444,0.006993006993006993,moderate
Flower_rat,r0p5,0510_r0p5_ND_B2_B3_mean,pairwise_nd,0510,mean,33,-0.6228422655445562,0.00010837749519882493,-0.6430561322373878,5.43679137145416e-05,0.004110214276819344,0.0032809883324260688,-0.8220396256937962,-0.37121093579458075,0.0885,0.2385,0.3625,0.006993006993006993,unstable_or_not_bootstrapped
Flower_rat,r0p5,diff_r0p5_DVI_mean,predefined_index,diff,mean,33,-0.6166780680200005,0.0001324975877366252,-0.6277772528552462,9.198777564749416e-05,0.005070192650101998,0.003946817331208623,-0.8059094350263911,-0.36270400085779975,0.0125,0.1285,0.288,0.006993006993006993,unstable_or_not_bootstrapped
Flower_rat,r0p5,diff_r0p5_B6_p25,raw_band,diff,p25,33,-0.5750333409098788,0.00046448075020892593,-0.622236560332052,0.00011055949680196748,0.005070192650101998,0.004298000438176485,-0.805106266318444,-0.3446520138927597,0.0505,0.18,0.306,0.006993006993006993,unstable_or_not_bootstrapped
Flower_rat,r0p5,rel_r0p5_B6_mean,raw_band,rel,mean,33,-0.5649635228556037,0.0006137394368050298,-0.61955016395717,0.00012071887262147613,0.005070192650101998,0.004416890515915185,-0.7996729794638554,-0.34256454137308795,0.0085,0.0845,0.2805,0.006993006993006993,unstable_or_not_bootstrapped
Flower_rat,r0p5,ratio_r0p5_B6_mean,raw_band,ratio,mean,33,-0.5649635228556033,0.0006137394368050373,-0.61955016395717,0.00012071887262147613,0.005070192650101998,0.004416890515915185,-0.7996729794638554,-0.34256454137308795,0.005,0.084,0.276,0.006993006993006993,unstable_or_not_bootstrapped
Flower_rat,r0p5,0510_r0p5_B6_mean,raw_band,0510,mean,33,-0.5466038828381593,0.000997617055364128,-0.5965478949972425,0.00024824282281142113,0.005709797345436643,0.007093024941597355,-0.7868617111427998,-0.31698707826031525,0.0215,0.084,0.1795,0.006993006993006993,unstable_or_not_bootstrapped
Flower_rat,r0p5,ratio_r0p5_DVI_median,predefined_index,ratio,median,33,-0.5859196240924751,0.0003401484945039206,-0.5955404963566617,0.0002558868824985432,0.005709797345436643,0.007093024941597355,-0.7840545763977168,-0.33174856506915495,0.0005,0.0195,0.0765,0.006993006993006993,unstable_or_not_bootstrapped
Flower_rat,r0p5,rel_r0p5_DVI_median,predefined_index,rel,median,33,-0.585919624092475,0.0003401484945039206,-0.5955404963566617,0.0002558868824985432,0.005709797345436643,0.007093024941597355,-0.7840545763977168,-0.33174856506915495,0.001,0.018,0.0725,0.006993006993006993,unstable_or_not_bootstrapped
Flower_rat,r0p5,diff_r0p5_B5_p25,raw_band,diff,p25,33,-0.5502443288025319,0.0009080023945413853,-0.5953725965832317,0.00025718106897737344,0.005709797345436643,0.007093024941597355,-0.7734973007724519,-0.3274968775404927,0.0165,0.089,0.1835,0.006993006993006993,unstable_or_not_bootstrapped
Flower_rat,r0p5,rel_r0p5_B5_p25,raw_band,rel,p25,33,-0.5311016654518246,0.0014722167046917862,-0.5952046968098015,0.0002584810804011898,0.005709797345436643,0.007093024941597355,-0.7770912950129734,-0.32722776949756716,0.0175,0.098,0.183,0.006993006993006993,unstable_or_not_bootstrapped
Flower_rat,r0p5,ratio_r0p5_B5_p25,raw_band,ratio,p25,33,-0.5311016654518246,0.0014722167046917862,-0.5952046968098015,0.0002584810804011898,0.005709797345436643,0.007093024941597355,-0.7770912950129734,-0.32722776949756716,0.0095,0.099,0.188,0.006993006993006993,unstable_or_not_bootstrapped
Flower_rat,r0p5,diff_r0p5_DVI_median,predefined_index,diff,median,33,-0.568380855178507,0.0005589198557551267,-0.593911125622708,0.00026869471960493146,0.005709797345436643,0.007115263207513085,-0.785828374534316,-0.3173939739507557,0.0085,0.042,0.1205,0.006993006993006993,unstable_or_not_bootstrapped
Flower_rat,r0p5,0510_r0p5_DVI_mean,predefined_index,0510,mean,33,-0.5815580981357901,0.0003858752779432694,-0.5864739085914349,0.00033469664656119824,0.005709797345436643,0.007943943980533105,-0.7849076920497126,-0.30215599695204093,0.0035,0.0385,0.103,0.006993006993006993,unstable_or_not_bootstrapped
Flower_rat,r0p5,0510_r0p5_RENDVI1_mean,predefined_index,0510,mean,33,-0.5922642496005159,0.0002822169223455121,-0.5847949108571336,0.0003514540428291527,0.005709797345436643,0.007943943980533105,-0.7899238666884748,-0.2685287978619683,0.01,0.074,0.1315,0.006993006993006993,unstable_or_not_bootstrapped
Flower_rat,r0p5,0510_r0p5_ND_B3_B4_mean,pairwise_nd,0510,mean,33,0.5922642496005159,0.0002822169223455121,0.5847949108571336,0.0003514540428291527,0.005709797345436643,0.007943943980533105,0.2685287978619683,0.7899238666884745,0.0175,0.0765,0.1315,0.006993006993006993,unstable_or_not_bootstrapped
Flower_rat,r0p5,diff_r0p5_B6_mean,raw_band,diff,mean,33,-0.5555004619041443,0.000791123007927077,-0.5817727149353913,0.00038350368551668524,0.005709797345436643,0.007967730094483367,-0.7807736116972975,-0.28904839651918357,0.001,0.014,0.1075,0.006993006993006993,unstable_or_not_bootstrapped
Flower_rat,r0p5,0510_r0p5_B5_max,raw_band,0510,max,33,-0.503022226476625,0.002847706326243907,-0.5807653162948105,0.00039474904226540126,0.005709797345436643,0.007967730094483367,-0.7952348073228469,-0.25799584592840447,0.092,0.174,0.2355,0.006993006993006993,unstable_or_not_bootstrapped
Flower_rat,r0p5,diff_r0p5_ND_B2_B3_mean,pairwise_nd,diff,mean,33,-0.5047137506614693,0.0027410185130861057,-0.5735456260373151,0.0004842752827295528,0.005709797345436643,0.007967730094483367,-0.8039604799611983,-0.25305373048976476,0.0375,0.113,0.1735,0.006993006993006993,unstable_or_not_bootstrapped
Flower_rat,r0p5,diff_r0p5_EVI_mean,predefined_index,diff,mean,33,-0.5629212712523272,0.0006487220719892233,-0.568004933514121,0.0005647303377142709,0.005709797345436643,0.007967730094483367,-0.7864217192044792,-0.23615695903034525,0.003,0.023,0.059,0.006993006993006993,unstable_or_not_bootstrapped
Flower_rat,r0p5,0510_r0p5_RENDVI2_mean,predefined_index,0510,mean,33,-0.5540446103839358,0.0008220873317217285,-0.5675012341938305,0.0005725995553508327,0.005709797345436643,0.007967730094483367,-0.7850617109660327,-0.2353236283550744,0.0015,0.009,0.0345,0.006993006993006993,unstable_or_not_bootstrapped
Flower_rat,r0p5,0510_r0p5_ND_B3_B5_mean,pairwise_nd,0510,mean,33,0.5540446103839358,0.0008220873317217285,0.5675012341938305,0.0005725995553508327,0.005709797345436643,0.007967730094483367,0.23532362835507412,0.7850617109660327,0.0015,0.0105,0.0355,0.006993006993006993,unstable_or_not_bootstrapped
Flower_rat,r0p5,rel_r0p5_B6_median,raw_band,rel,median,33,-0.5236029846127023,0.0017655768570862859,-0.5656543366860991,0.0006022894286871151,0.005709797345436643,0.007967730094483367,-0.7587625193640417,-0.2728735863144345,0.001,0.0185,0.052,0.006993006993006993,unstable_or_not_bootstrapped
Flower_rat,r0p5,ratio_r0p5_B6_median,raw_band,ratio,median,33,-0.523602984612702,0.0017655768570863045,-0.5656543366860991,0.0006022894286871151,0.005709797345436643,0.007967730094483367,-0.7587625193640417,-0.2728735863144345,0.002,0.0185,0.0555,0.006993006993006993,unstable_or_not_bootstrapped
Flower_rat,r0p5,ratio_r0p5_RENDVI2_mean,predefined_index,ratio,mean,33,-0.5489021927486983,0.0009401801821275268,-0.5649827375923786,0.0006134183765000073,0.005709797345436643,0.007967730094483367,-0.7799414384039287,-0.22367135726075654,0.001,0.0145,0.043,0.006993006993006993,unstable_or_not_bootstrapped
Flower_rat,r0p5,rel_r0p5_RENDVI2_mean,predefined_index,rel,mean,33,-0.5489021927486984,0.0009401801821275268,-0.5649827375923786,0.0006134183765000073,0.005709797345436643,0.007967730094483367,-0.7799414384039287,-0.22367135726075654,0.0015,0.015,0.043,0.006993006993006993,unstable_or_not_bootstrapped
Flower_rat,r0p5,0510_r0p5_EVI_mean,predefined_index,0510,mean,33,-0.5738077014640561,0.00048073499995150183,-0.5643111384986581,0.0006247286647839623,0.005709797345436643,0.007967730094483367,-0.7817131602383833,-0.2346756989385022,0.0025,0.0135,0.041,0.006993006993006993,unstable_or_not_bootstrapped
Flower_rat,r1,0510_r1_ND_B2_B3_mean,pairwise_nd,0510,mean,33,-0.6419658447604747,5.6500263703015625e-05,-0.7416132992408726,7.894312716313138e-07,0.00029840502067663663,0.0014730787528640316,-0.8508366571680225,-0.531089201653564,0.381,0.607,0.7135,0.000999000999000999,stable_top10
Flower_rat,r1,ratio_r1_EVI_mean,predefined_index,ratio,mean,33,-0.6120189049722421,0.00015380334551882155,-0.7016531531645023,5.3780073420319016e-06,0.0005634765271663741,0.0027816063483927355,-0.8604970791041303,-0.4119838332685182,0.039,0.3485,0.5785,0.000999000999000999,stable_top10
Flower_rat,r1,rel_r1_EVI_mean,predefined_index,rel,mean,33,-0.6120189049722421,0.00015380334551882155,-0.7016531531645023,5.3780073420319016e-06,0.0005634765271663741,0.0027816063483927355,-0.8604970791041303,-0.4119838332685182,0.032,0.337,0.5735,0.000999000999000999,stable_top10
Flower_rat,r1,diff_r1_EVI_mean,predefined_index,diff,mean,33,-0.609398153988831,0.00016708839684427266,-0.6993025563364804,5.962714573189143e-06,0.0005634765271663741,0.0027816063483927355,-0.8568213345030986,-0.4129208117554765,0.0605,0.331,0.5565,0.000999000999000999,stable_top10
Flower_rat,r1,0510_r1_EVI_mean,predefined_index,0510,mean,33,-0.611212595329676,0.0001577863828599408,-0.6823446792200376,1.221011688610453e-05,0.0006433263783491988,0.0028414925332767038,-0.8470794739930368,-0.39189454185595735,0.0195,0.1285,0.328,0.000999000999000999,unstable_or_not_bootstrapped
Flower_rat,r1,0510_r1_RENDVI2_mean,predefined_index,0510,mean,33,-0.5931243545921667,0.0002750810679012931,-0.6726064923610902,1.8048353614398025e-05,0.0006433263783491988,0.0028414925332767038,-0.846999885139274,-0.3740227215952505,0.0065,0.085,0.2575,0.000999000999000999,unstable_or_not_bootstrapped
Flower_rat,r1,0510_r1_ND_B3_B5_mean,pairwise_nd,0510,mean,33,0.5931243545921667,0.0002750810679012931,0.6726064923610902,1.8048353614398025e-05,0.0006433263783491988,0.0028414925332767038,0.37402272159525024,0.8469998851392739,0.0135,0.0985,0.26,0.000999000999000999,unstable_or_not_bootstrapped
Flower_rat,r1,0510_r1_RVI_mean,predefined_index,0510,mean,33,-0.612206968467697,0.00015288736741568348,-0.6702558955330684,1.979126012911922e-05,0.0006433263783491988,0.0028414925332767038,-0.8428591440989109,-0.37313868399605854,0.001,0.0415,0.213,0.000999000999000999,unstable_or_not_bootstrapped
Flower_rat,r1,0510_r1_SAVI_mean,predefined_index,0510,mean,33,-0.5890497560563603,0.000310366409448423,-0.6702558955330684,1.979126012911922e-05,0.0006433263783491988,0.0028414925332767038,-0.8428591440989109,-0.37313868399605854,0.001,0.0395,0.193,0.000999000999000999,unstable_or_not_bootstrapped
Flower_rat,r1,0510_r1_NDVI_mean,predefined_index,0510,mean,33,-0.5890449703032619,0.0003104101147703528,-0.6702558955330684,1.979126012911922e-05,0.0006433263783491988,0.0028414925332767038,-0.8428591440989109,-0.37313868399605854,0.0015,0.0555,0.2175,0.000999000999000999,unstable_or_not_bootstrapped
Flower_rat,r1,0510_r1_ND_B3_B6_mean,pairwise_nd,0510,mean,33,0.5890449703032619,0.0003104101147703528,0.6702558955330684,1.979126012911922e-05,0.0006433263783491988,0.0028414925332767038,0.37313868399605843,0.8428591440989109,0.0035,0.0595,0.2155,0.000999000999000999,unstable_or_not_bootstrapped
Flower_rat,r1,0510_r1_ND_B3_B4_mean,pairwise_nd,0510,mean,33,0.6294992437749225,8.681517517629669e-05,0.6668979000644659,2.2545441898918057e-05,0.0006433263783491988,0.0028414925332767038,0.35564182196362576,0.8489610431723059,0.026,0.0995,0.2385,0.000999000999000999,unstable_or_not_bootstrapped
Flower_rat,r1,0510_r1_RENDVI1_mean,predefined_index,0510,mean,33,-0.6294992437749225,8.681517517629669e-05,-0.6668979000644659,2.2545441898918057e-05,0.0006433263783491988,0.0028414925332767038,-0.8489610431723061,-0.35564182196362604,0.0125,0.1025,0.237,0.000999000999000999,unstable_or_not_bootstrapped
Flower_rat,r1,rel_r1_DVI_mean,predefined_index,rel,mean,33,-0.6184246472106173,0.00012521810810365558,-0.6613572075412717,2.785431747663786e-05,0.0006433263783491988,0.0028414925332767038,-0.8186962449856732,-0.40378838427584957,0.025,0.2005,0.3205,0.000999000999000999,unstable_or_not_bootstrapped
Flower_rat,r1,ratio_r1_DVI_mean,predefined_index,ratio,mean,33,-0.6184246472106173,0.00012521810810365558,-0.6613572075412717,2.785431747663786e-05,0.0006433263783491988,0.0028414925332767038,-0.8186962449856732,-0.40378838427584957,0.024,0.205,0.3205,0.000999000999000999,unstable_or_not_bootstrapped
Flower_rat,r1,ratio_r1_RENDVI1_mean,predefined_index,ratio,mean,33,-0.5980166557662574,0.0002374622995459078,-0.660349808900691,2.8932667809355504e-05,0.0006433263783491988,0.0028414925332767038,-0.8468392940098717,-0.34893103176028295,0.0165,0.1455,0.2765,0.000999000999000999,unstable_or_not_bootstrapped
Flower_rat,r1,rel_r1_RENDVI1_mean,predefined_index,rel,mean,33,-0.5980166557662574,0.0002374622995459078,-0.660349808900691,2.8932667809355504e-05,0.0006433263783491988,0.0028414925332767038,-0.8468392940098717,-0.34893103176028295,0.0185,0.1455,0.2795,0.000999000999000999,unstable_or_not_bootstrapped
Flower_rat,r1,0510_r1_DVI_mean,predefined_index,0510,mean,33,-0.630359936917391,8.432889676574683e-05,-0.6566560138852282,3.321655085255906e-05,0.0006975475679037402,0.0029515278043273905,-0.8186513359821889,-0.3761835815221295,0.0125,0.0795,0.1835,0.000999000999000999,unstable_or_not_bootstrapped
Flower_rat,r1,diff_r1_RENDVI1_mean,predefined_index,diff,mean,33,-0.5839050051067242,0.00036063453713810166,-0.651115321362034,4.0719566642264016e-05,0.0007695998095387899,0.003039308454178586,-0.8442870554140178,-0.33060397258940294,0.016,0.124,0.2305,0.000999000999000999,unstable_or_not_bootstrapped
Flower_rat,r1,diff_r1_ND_B3_B4_mean,pairwise_nd,diff,mean,33,0.5839050051067242,0.00036063453713810166,0.651115321362034,4.0719566642264016e-05,0.0007695998095387899,0.003039308454178586,0.3306039725894021,0.8442870554140178,0.022,0.125,0.2335,0.000999000999000999,unstable_or_not_bootstrapped
Flower_rat,r1,rel_r1_NDVI_mean,predefined_index,rel,mean,33,-0.5830468991285531,0.00036968800905696087,-0.6432240320108179,5.404605228195451e-05,0.00081156692934414,0.0032809883324260688,-0.8302096055460991,-0.32685387248666176,0.0,0.004,0.0205,0.000999000999000999,unstable_or_not_bootstrapped
Flower_rat,r1,ratio_r1_SAVI_mean,predefined_index,ratio,mean,33,-0.5830523983314656,0.00036962935303009816,-0.6432240320108179,5.404605228195451e-05,0.00081156692934414,0.0032809883324260688,-0.8302096055460991,-0.32685387248666176,0.001,0.0035,0.0225,0.000999000999000999,unstable_or_not_bootstrapped
Flower_rat,r1,rel_r1_SAVI_mean,predefined_index,rel,mean,33,-0.5830523983314656,0.00036962935303009816,-0.6432240320108179,5.404605228195451e-05,0.00081156692934414,0.0032809883324260688,-0.8302096055460991,-0.32685387248666176,0.0,0.004,0.022,0.000999000999000999,unstable_or_not_bootstrapped
Flower_rat,r1,ratio_r1_NDVI_mean,predefined_index,ratio,mean,33,-0.5830468991285529,0.00036968800905696326,-0.6432240320108179,5.404605228195451e-05,0.00081156692934414,0.0032809883324260688,-0.8302096055460991,-0.32685387248666176,0.0005,0.0045,0.0205,0.000999000999000999,unstable_or_not_bootstrapped
Flower_rat,r1,0510_r1_B6_mean,raw_band,0510,mean,33,-0.5871366822043311,0.0003282797415266844,-0.6413771345030865,5.7682642869039795e-05,0.00081156692934414,0.0032809883324260688,-0.803835326453149,-0.38656209400617114,0.033,0.153,0.262,0.000999000999000999,unstable_or_not_bootstrapped
Flower_rat,r1,rel_r1_RENDVI2_mean,predefined_index,rel,mean,33,-0.582865699293475,0.0003716253649041556,-0.6412092347296564,5.8023909415895105e-05,0.00081156692934414,0.0032809883324260688,-0.8269442614887466,-0.3290568872809287,0.0,0.0025,0.0145,0.000999000999000999,unstable_or_not_bootstrapped
Flower_rat,r1,ratio_r1_RENDVI2_mean,predefined_index,ratio,mean,33,-0.5828656992934749,0.00037162536490415794,-0.6412092347296564,5.8023909415895105e-05,0.00081156692934414,0.0032809883324260688,-0.8269442614887466,-0.3290568872809287,0.0005,0.0025,0.0155,0.000999000999000999,unstable_or_not_bootstrapped
Flower_rat,r1,0510_r1_ND_B1_B3_mean,pairwise_nd,0510,mean,33,-0.6032546278545564,0.00020233062729619412,-0.6398660365422154,6.082007152836878e-05,0.00081156692934414,0.003319511172677913,-0.8169614600520548,-0.3422971476866468,0.0065,0.0645,0.1505,0.000999000999000999,unstable_or_not_bootstrapped
Flower_rat,r1,0510_r1_DVI_median,predefined_index,0510,median,33,-0.6124181782534146,0.000151864468723808,-0.6391944374484949,6.226307129888904e-05,0.00081156692934414,0.003319511172677913,-0.8249326578177043,-0.3340447456455329,0.0175,0.063,0.123,0.000999000999000999,unstable_or_not_bootstrapped
Flower_rat,r1,diff_r1_ND_B3_B6_mean,pairwise_nd,diff,mean,33,0.5803092517620311,0.0003999354914098441,0.6329821458315802,7.714300168943149e-05,0.0009112517074564095,0.0035922346576779973,0.31283693939162655,0.8252202255486704,0.001,0.0075,0.019,0.000999000999000999,unstable_or_not_bootstrapped
